user_id,signup_date,country,device_preference,subscriber_status
5175,2022-09-13,UK,mobile,0
5176,2022-03-03,Canada,desktop,1
5177,2020-02-19,Canada,desktop,0
5178,2024-08-02,India,mobile,0
5179,2025-03-03,India,mobile,1
5180,2023-04-18,USA,desktop,1
5181,2022-01-01,Canada,mobile,0
5182,2025-02-24,Canada,mobile,0
5183,2021-04-20,UK,desktop,0
5184,2025-09-08,Canada,desktop,1
5185,2025-07-23,UK,mobile,1
5186,2022-10-15,Canada,desktop,0
5187,2024-09-18,Canada,mobile,0
5188,2024-10-28,UK,mobile,0
5189,2022-05-13,Canada,mobile,1
5190,2021-03-13,Canada,desktop,0
5191,2022-12-31,USA,desktop,0
5192,2022-04-26,India,mobile,0
5193,2023-03-11,USA,desktop,0
5194,2024-10-10,India,mobile,0
5195,2022-10-08,India,desktop,0
5196,2022-07-05,India,mobile,0
5197,2025-10-24,Canada,desktop,0
5198,2022-05-13,USA,desktop,0
5199,2025-06-30,India,desktop,0
5200,2022-08-03,Canada,mobile,0
5201,2020-06-17,India,desktop,1
5202,2021-03-02,UK,mobile,0
5203,2024-02-10,Canada,mobile,1
5204,2020-12-25,Canada,desktop,0
5205,2025-07-07,India,mobile,0
5206,2021-01-19,Canada,mobile,1
5207,2022-04-26,UK,mobile,0
5208,2020-03-13,India,desktop,0
5209,2020-11-21,India,mobile,0
5210,2024-08-07,UK,mobile,1
5211,2025-12-10,Canada,desktop,1
5212,2020-04-14,India,mobile,0
5213,2020-09-08,UK,mobile,0
5214,2025-11-10,Canada,desktop,0
5215,2023-09-25,Canada,mobile,0
5216,2025-10-28,India,mobile,1
5217,2021-03-24,Canada,mobile,0
5218,2023-02-13,USA,mobile,1
5219,2021-01-25,India,mobile,0
5220,2020-06-24,USA,mobile,0
5221,2025-06-03,UK,desktop,0
5222,2021-11-03,Canada,mobile,0
5223,2025-09-23,UK,mobile,0
5224,2021-06-22,Canada,mobile,0
5225,2025-07-04,Canada,mobile,0
5226,2021-03-10,India,mobile,0
5227,2023-05-16,UK,desktop,0
5228,2022-07-13,India,desktop,0
5229,2024-04-06,UK,mobile,1
5230,2025-03-18,Canada,desktop,0
5231,2020-07-02,USA,desktop,0
5232,2022-08-04,Canada,mobile,0
5233,2025-08-05,USA,desktop,0
5234,2024-04-07,USA,mobile,0
5235,2025-11-18,India,mobile,0
5236,2022-11-11,India,mobile,0
5237,2021-06-01,Canada,mobile,0
5238,2022-07-05,USA,desktop,0
5239,2024-01-05,Canada,desktop,0
5240,2021-03-13,USA,mobile,1
5241,2020-11-05,India,mobile,0
5242,2021-03-09,USA,mobile,0
5243,2023-07-17,Canada,desktop,1
5244,2024-04-23,India,mobile,0
5245,2021-06-10,Canada,mobile,0
5246,2025-11-25,India,desktop,0
5247,2021-12-16,Canada,mobile,0
5248,2025-12-28,Canada,desktop,1
5249,2024-11-21,India,mobile,0
5250,2020-05-15,India,mobile,0
5251,2024-11-02,India,desktop,0
5252,2020-01-27,India,desktop,1
5253,2023-02-08,USA,mobile,0
5254,2021-12-17,Canada,mobile,0
5255,2024-08-16,UK,desktop,0
5256,2021-03-30,India,mobile,1
5257,2022-03-11,India,mobile,0
5258,2022-04-12,UK,desktop,0
5259,2024-10-11,USA,desktop,0
5260,2025-01-19,India,desktop,0
5261,2024-06-19,UK,mobile,1
5262,2025-12-07,USA,mobile,1
5263,2024-10-23,UK,mobile,0
5264,2022-04-17,USA,desktop,0
5265,2025-11-07,UK,desktop,1
5266,2023-01-04,India,desktop,1
5267,2024-01-13,Canada,desktop,1
5268,2020-05-22,India,desktop,0
5269,2025-05-19,UK,desktop,1
5270,2023-02-14,India,mobile,0
5271,2023-01-06,UK,mobile,0
5272,2021-04-11,USA,mobile,1
5273,2021-05-19,UK,desktop,1
5274,2023-08-17,USA,mobile,0
5275,2021-10-18,Canada,desktop,0
5276,2023-02-27,Canada,desktop,1
5277,2023-09-09,UK,mobile,0
5278,2022-12-29,UK,desktop,0
5279,2020-10-22,Canada,desktop,0
5280,2025-10-09,USA,mobile,1
5281,2024-03-22,India,desktop,0
5282,2025-07-26,Canada,mobile,1
5283,2021-08-18,UK,desktop,0
5284,2023-04-10,USA,desktop,0
5285,2020-06-26,India,mobile,0
5286,2020-12-13,UK,desktop,0
5287,2020-02-08,India,mobile,1
5288,2020-02-08,USA,desktop,0
5289,2023-07-12,India,desktop,0
5290,2020-02-16,UK,desktop,0
5291,2024-05-03,India,mobile,1
5292,2023-12-22,Canada,mobile,0
5293,2024-05-18,USA,mobile,1
5294,2020-12-04,USA,mobile,0
5295,2021-05-23,USA,mobile,0
5296,2022-04-20,USA,desktop,0
5297,2021-07-14,USA,desktop,1
5298,2021-02-02,UK,desktop,0
5299,2025-08-13,USA,desktop,0
5300,2023-06-17,USA,mobile,0
5301,2023-02-22,USA,mobile,0
5302,2020-10-24,UK,desktop,0
5303,2021-01-12,India,desktop,0
5304,2024-05-06,USA,mobile,0
5305,2025-03-17,India,desktop,0
5306,2024-01-07,UK,mobile,0
5307,2021-04-04,USA,desktop,0
5308,2020-09-13,Canada,mobile,0
5309,2024-07-21,UK,desktop,0
5310,2020-12-21,USA,mobile,0
5311,2022-07-28,India,desktop,0
5312,2022-07-24,UK,mobile,0
5313,2021-06-24,UK,mobile,0
5314,2023-11-03,USA,mobile,0
5315,2021-12-16,USA,mobile,0
5316,2023-03-26,UK,desktop,0
5317,2023-06-13,USA,mobile,0
5318,2020-10-10,India,mobile,0
5319,2020-09-10,USA,mobile,0
5320,2021-11-07,UK,mobile,0
5321,2023-06-30,USA,desktop,0
5322,2023-04-28,USA,desktop,0
5323,2024-12-11,UK,desktop,0
5324,2021-04-19,India,desktop,0
5325,2024-02-10,Canada,mobile,0
5326,2023-08-10,USA,desktop,1
5327,2025-11-13,India,mobile,0
5328,2025-01-08,UK,mobile,0
5329,2020-07-04,India,mobile,0
5330,2024-07-16,USA,mobile,1
5331,2025-06-18,UK,desktop,0
5332,2025-05-27,Canada,mobile,1
5333,2020-06-17,UK,mobile,0
5334,2025-01-10,UK,desktop,1
5335,2023-07-31,India,desktop,1
5336,2022-10-09,Canada,mobile,0
5337,2021-04-28,USA,desktop,0
5338,2022-09-07,USA,desktop,0
5339,2022-05-18,Canada,desktop,0
5340,2024-11-24,USA,mobile,0
5341,2022-09-11,Canada,mobile,1
5342,2025-05-09,UK,desktop,1
5343,2024-10-09,USA,desktop,0
5344,2020-03-09,UK,mobile,0
5345,2025-04-29,Canada,mobile,0
5346,2022-08-28,India,mobile,0
5347,2023-05-11,UK,mobile,0
5348,2023-06-30,UK,mobile,0
5349,2025-06-29,India,desktop,0
5350,2025-12-04,Canada,desktop,0
5351,2023-01-06,UK,mobile,1
5352,2022-06-10,India,desktop,0
5353,2024-08-04,India,desktop,0
5354,2020-06-17,UK,desktop,1
5355,2022-05-17,Canada,mobile,1
5356,2024-04-08,USA,desktop,0
5357,2020-11-22,UK,mobile,1
5358,2024-12-15,UK,desktop,1
5359,2022-11-24,USA,desktop,0
5360,2021-12-08,Canada,desktop,0
5361,2021-02-19,Canada,mobile,0
5362,2024-09-17,UK,mobile,0
5363,2022-08-03,India,mobile,0
5364,2023-11-22,India,mobile,0
5365,2023-09-12,UK,desktop,1
5366,2025-10-12,USA,mobile,0
5367,2025-02-23,USA,desktop,0
5368,2022-11-01,India,desktop,0
5369,2023-02-20,UK,desktop,0
5370,2020-11-21,India,mobile,0
5371,2025-10-24,USA,desktop,0
5372,2023-04-29,Canada,mobile,0
5373,2025-03-16,USA,desktop,1
5374,2022-02-04,UK,mobile,0
5375,2024-02-03,Canada,mobile,0
5376,2020-11-04,UK,desktop,0
5377,2022-08-28,USA,desktop,0
5378,2025-07-25,Canada,desktop,1
5379,2022-05-16,Canada,mobile,0
5380,2024-01-10,Canada,mobile,0
5381,2022-06-11,Canada,mobile,1
5382,2021-07-15,USA,desktop,0
5383,2024-12-09,UK,mobile,1
5384,2020-01-20,India,desktop,0
5385,2020-03-24,Canada,mobile,0
5386,2020-12-12,UK,mobile,1
5387,2025-03-14,Canada,mobile,0
5388,2025-12-16,India,mobile,0
5389,2021-12-22,UK,mobile,0
5390,2025-05-09,UK,desktop,1
5391,2023-12-03,UK,desktop,0
5392,2022-05-09,UK,desktop,0
5393,2024-04-06,India,desktop,0
5394,2021-07-23,USA,desktop,0
5395,2022-02-27,India,mobile,0
5396,2022-09-06,USA,desktop,0
5397,2025-09-29,USA,mobile,0
5398,2021-06-27,USA,mobile,0
5399,2024-12-25,UK,desktop,1
5400,2025-05-15,India,desktop,0
5401,2021-03-18,Canada,desktop,0
5402,2024-01-09,UK,desktop,0
5403,2022-03-04,India,mobile,0
5404,2024-03-29,Canada,desktop,0
5405,2021-11-26,Canada,mobile,0
5406,2022-12-09,USA,desktop,0
5407,2023-04-12,USA,mobile,1
5408,2022-10-28,India,mobile,0
5409,2023-06-28,UK,desktop,0
5410,2024-10-29,India,desktop,0
5411,2022-12-06,India,mobile,0
5412,2021-07-12,Canada,desktop,0
5413,2022-01-31,UK,desktop,0
5414,2021-08-22,India,mobile,1
5415,2025-10-06,USA,desktop,0
5416,2022-06-04,UK,mobile,0
5417,2021-02-17,India,desktop,0
5418,2020-04-26,UK,mobile,0
5419,2020-03-25,India,desktop,0
5420,2021-05-28,USA,desktop,0
5421,2020-03-24,UK,mobile,0
5422,2020-03-15,UK,mobile,0
5423,2021-11-13,UK,mobile,0
5424,2025-07-06,UK,desktop,0
5425,2024-02-01,USA,desktop,0
5426,2020-11-25,UK,desktop,0
5427,2022-02-14,UK,desktop,0
5428,2025-07-15,Canada,mobile,0
5429,2022-12-20,India,mobile,0
5430,2025-05-11,India,desktop,0
5431,2022-08-07,Canada,mobile,0
5432,2024-09-05,India,desktop,0
5433,2020-09-11,India,desktop,0
5434,2020-08-02,India,desktop,0
5435,2021-12-14,India,desktop,1
5436,2025-11-09,UK,desktop,1
5437,2021-10-18,USA,desktop,0
5438,2024-05-11,India,mobile,0
5439,2023-03-09,India,mobile,0
5440,2022-05-03,India,desktop,0
5441,2022-08-18,USA,desktop,0
5442,2025-12-22,UK,mobile,1
5443,2023-11-21,USA,mobile,0
5444,2023-04-26,USA,mobile,0
5445,2022-02-09,UK,mobile,0
5446,2022-02-25,UK,mobile,1
5447,2024-12-07,UK,mobile,1
5448,2024-06-18,USA,mobile,0
5449,2024-08-27,India,desktop,0
5450,2025-01-21,Canada,mobile,1
5451,2021-03-25,Canada,desktop,0
5452,2022-04-09,India,mobile,1
5453,2024-02-05,Canada,mobile,0
5454,2022-05-02,USA,desktop,1
5455,2023-10-31,USA,desktop,0
5456,2024-10-11,Canada,desktop,0
5457,2025-01-10,Canada,desktop,0
5458,2022-06-10,India,desktop,1
5459,2021-06-10,USA,mobile,0
5460,2020-11-27,India,desktop,0
5461,2022-05-08,USA,mobile,0
5462,2024-07-03,Canada,mobile,0
5463,2022-03-25,India,mobile,0
5464,2023-05-23,Canada,mobile,1
5465,2020-12-30,India,desktop,0
5466,2023-04-30,Canada,desktop,0
5467,2025-09-12,USA,mobile,0
5468,2024-01-07,Canada,desktop,0
5469,2022-12-05,UK,mobile,0
5470,2022-10-31,UK,desktop,0
5471,2023-08-31,USA,mobile,0
5472,2024-11-08,UK,mobile,0
5473,2024-08-11,India,mobile,1
5474,2023-11-28,UK,desktop,0
5475,2021-04-07,Canada,desktop,0
5476,2024-03-02,UK,mobile,0
5477,2025-01-04,Canada,desktop,0
5478,2023-07-12,USA,mobile,0
5479,2022-02-03,UK,mobile,0
5480,2022-04-22,USA,mobile,1
5481,2023-03-24,Canada,mobile,0
5482,2023-12-03,UK,desktop,0
5483,2023-01-21,India,desktop,0
5484,2022-05-18,USA,desktop,0
5485,2023-09-07,USA,mobile,0
5486,2024-12-16,UK,mobile,0
5487,2024-10-23,USA,mobile,0
5488,2023-01-20,USA,desktop,1
5489,2022-10-26,UK,desktop,0
5490,2021-12-04,Canada,desktop,0
5491,2025-01-26,India,desktop,0
5492,2022-06-19,Canada,mobile,0
5493,2024-06-18,Canada,desktop,0
5494,2025-04-18,Canada,desktop,0
5495,2022-11-14,Canada,mobile,0
5496,2025-08-21,India,mobile,0
5497,2025-02-26,UK,mobile,0
5498,2022-09-04,UK,desktop,0
5499,2021-08-14,India,mobile,0
5500,2022-02-06,USA,desktop,0
5501,2020-11-14,USA,mobile,1
5502,2022-09-14,USA,desktop,0
5503,2022-09-06,Canada,mobile,0
5504,2023-06-03,USA,mobile,0
5505,2025-10-30,India,mobile,0
5506,2024-12-20,India,desktop,1
5507,2024-04-11,Canada,desktop,0
5508,2021-06-18,UK,mobile,0
5509,2025-08-09,UK,desktop,1
5510,2022-07-29,Canada,desktop,0
5511,2020-07-06,Canada,mobile,0
5512,2022-06-10,Canada,desktop,0
5513,2022-03-26,Canada,desktop,0
5514,2020-08-25,USA,mobile,0
5515,2021-11-08,UK,mobile,0
5516,2024-12-12,UK,desktop,0
5517,2022-01-13,UK,desktop,0
5518,2020-09-14,India,desktop,1
5519,2021-05-03,UK,mobile,0
5520,2021-10-18,UK,mobile,0
5521,2021-08-25,UK,mobile,0
5522,2025-09-09,Canada,desktop,0
5523,2021-03-19,India,mobile,1
5524,2023-11-17,Canada,mobile,0
5525,2022-04-14,Canada,mobile,0
5526,2021-01-20,USA,mobile,0
5527,2021-11-28,USA,mobile,0
5528,2023-03-25,India,desktop,0
5529,2023-06-03,USA,mobile,0
5530,2022-05-20,USA,desktop,0
5531,2022-08-11,UK,desktop,0
5532,2020-07-24,UK,desktop,0
5533,2023-07-20,UK,desktop,0
5534,2022-11-26,Canada,desktop,1
5535,2024-12-15,Canada,desktop,0
5536,2020-10-11,Canada,mobile,0
5537,2020-08-11,UK,desktop,0
5538,2020-07-05,USA,mobile,0
5539,2020-01-11,India,desktop,1
5540,2021-01-23,India,mobile,0
5541,2024-11-15,USA,mobile,0
5542,2025-02-08,USA,desktop,0
5543,2022-09-30,India,desktop,1
5544,2023-12-30,Canada,desktop,1
5545,2024-08-29,UK,desktop,0
5546,2023-06-12,USA,mobile,0
5547,2022-06-16,India,mobile,0
5548,2022-04-13,USA,desktop,1
5549,2023-09-23,USA,desktop,1
5550,2025-03-24,India,mobile,0
5551,2025-09-29,Canada,mobile,1
5552,2023-06-10,UK,mobile,1
5553,2023-03-08,India,desktop,0
5554,2024-12-09,Canada,mobile,0
5555,2024-02-16,India,desktop,0
5556,2020-09-14,UK,desktop,0
5557,2020-10-19,India,desktop,0
5558,2022-10-24,USA,mobile,0
5559,2022-05-03,UK,mobile,1
5560,2020-11-02,Canada,desktop,0
5561,2023-08-27,Canada,desktop,0
5562,2020-06-30,Canada,mobile,1
5563,2022-12-03,USA,desktop,0
5564,2021-05-26,USA,mobile,0
5565,2020-04-16,UK,desktop,1
5566,2025-04-30,USA,mobile,0
5567,2022-07-21,Canada,mobile,0
5568,2025-01-21,Canada,desktop,0
5569,2023-09-24,Canada,desktop,0
5570,2023-06-02,USA,desktop,0
5571,2024-11-22,USA,mobile,1
5572,2025-09-26,Canada,mobile,0
5573,2020-01-05,UK,mobile,1
5574,2020-04-07,Canada,mobile,0
5575,2021-09-14,Canada,desktop,0
5576,2020-03-14,Canada,desktop,0
5577,2021-07-26,Canada,desktop,0
5578,2020-05-28,India,mobile,0
5579,2021-04-27,India,desktop,0
5580,2021-10-26,UK,mobile,0
5581,2021-03-25,Canada,desktop,0
5582,2021-10-04,UK,desktop,0
5583,2025-08-18,India,mobile,1
5584,2020-08-16,India,desktop,0
5585,2021-05-23,USA,mobile,0
5586,2020-02-16,UK,desktop,0
5587,2024-02-21,India,mobile,0
5588,2020-07-01,USA,desktop,0
5589,2024-04-24,UK,desktop,0
5590,2024-10-10,India,mobile,0
5591,2023-10-05,India,mobile,0
5592,2020-09-26,Canada,desktop,0
5593,2025-01-20,Canada,desktop,1
5594,2024-03-08,Canada,mobile,0
5595,2022-06-12,UK,mobile,0
5596,2025-10-12,Canada,mobile,1
5597,2022-10-04,UK,desktop,0
5598,2020-01-28,UK,mobile,0
5599,2024-09-08,India,mobile,1
5600,2024-01-03,USA,mobile,0
5601,2020-03-06,India,desktop,0
5602,2023-01-30,Canada,mobile,0
5603,2025-12-23,UK,mobile,0
5604,2021-04-04,Canada,mobile,1
5605,2023-11-01,UK,desktop,0
5606,2023-02-19,India,desktop,0
5607,2024-01-09,UK,mobile,1
5608,2023-12-28,India,mobile,0
5609,2020-01-26,USA,desktop,1
5610,2020-04-25,UK,desktop,0
5611,2024-10-27,India,desktop,0
5612,2022-10-16,Canada,mobile,0
5613,2023-10-02,India,mobile,0
5614,2020-03-06,India,desktop,0
5615,2024-09-18,India,desktop,1
5616,2024-09-20,UK,mobile,0
5617,2023-04-23,Canada,mobile,1
5618,2022-07-30,UK,mobile,0
5619,2020-08-16,UK,mobile,0
5620,2021-03-27,UK,mobile,0
5621,2020-04-03,USA,mobile,0
5622,2022-11-24,USA,mobile,1
5623,2023-07-21,India,mobile,0
5624,2023-03-15,UK,mobile,0
5625,2021-09-30,India,mobile,0
5626,2021-03-05,UK,mobile,0
5627,2024-07-15,USA,desktop,0
5628,2024-01-07,India,mobile,0
5629,2025-03-01,Canada,desktop,0
5630,2020-09-12,UK,desktop,0
5631,2024-11-25,India,mobile,0
5632,2025-01-06,UK,desktop,1
5633,2024-08-25,USA,mobile,1
5634,2025-02-06,USA,desktop,1
5635,2024-09-15,USA,desktop,0
5636,2025-11-07,India,mobile,0
5637,2021-05-14,Canada,desktop,0
5638,2024-07-29,UK,desktop,0
5639,2024-08-11,Canada,desktop,0
5640,2022-08-21,USA,mobile,0
5641,2021-07-06,USA,desktop,1
5642,2021-04-04,UK,mobile,0
5643,2023-03-21,Canada,mobile,0
5644,2025-11-08,USA,mobile,0
5645,2021-12-09,Canada,desktop,0
5646,2024-10-27,Canada,desktop,0
5647,2022-06-11,USA,mobile,1
5648,2022-11-13,USA,desktop,0
5649,2025-05-15,India,desktop,0
5650,2023-09-06,Canada,mobile,1
5651,2025-03-17,USA,desktop,1
5652,2025-08-29,Canada,desktop,0
5653,2022-08-05,India,desktop,0
5654,2021-04-11,Canada,mobile,0
5655,2022-01-02,UK,mobile,0
5656,2023-02-01,USA,mobile,0
5657,2023-02-21,Canada,mobile,0
5658,2022-01-16,India,desktop,1
5659,2021-06-26,UK,mobile,1
5660,2020-11-12,India,mobile,0
5661,2022-10-23,India,mobile,0
5662,2022-03-27,Canada,mobile,0
5663,2025-02-11,India,desktop,0
5664,2020-02-16,UK,desktop,0
5665,2022-05-20,Canada,desktop,0
5666,2020-04-20,India,mobile,0
5667,2025-03-01,Canada,desktop,0
5668,2020-05-21,Canada,desktop,1
5669,2023-07-20,Canada,desktop,0
5670,2021-03-25,UK,desktop,0
5671,2020-09-09,USA,mobile,0
5672,2022-08-24,Canada,mobile,0
5673,2024-08-18,UK,mobile,0
5674,2020-11-29,Canada,desktop,0
5675,2021-08-22,India,mobile,0
5676,2020-04-09,UK,desktop,0
5677,2025-09-22,Canada,desktop,0
5678,2025-02-21,USA,desktop,1
5679,2024-01-20,UK,desktop,0
5680,2023-05-17,UK,desktop,0
5681,2025-05-11,UK,desktop,0
5682,2023-10-26,India,desktop,0
5683,2023-11-10,USA,desktop,0
5684,2020-07-07,India,desktop,1
5685,2024-06-10,Canada,mobile,0
5686,2021-11-19,USA,mobile,0
5687,2025-04-30,India,desktop,0
5688,2020-05-05,India,desktop,0
5689,2025-12-23,USA,mobile,1
5690,2024-03-30,UK,desktop,0
5691,2023-04-20,USA,mobile,0
5692,2022-10-10,India,mobile,0
5693,2025-10-28,India,mobile,0
5694,2021-05-10,India,desktop,0
5695,2025-06-22,UK,mobile,0
5696,2020-10-19,USA,desktop,0
5697,2025-10-16,USA,desktop,0
5698,2025-09-04,India,mobile,0
5699,2020-10-30,UK,mobile,1
5700,2024-12-13,UK,mobile,1
5701,2020-06-28,UK,desktop,0
5702,2022-09-27,Canada,desktop,0
5703,2023-05-14,USA,desktop,0
5704,2023-04-15,Canada,mobile,0
5705,2020-10-24,UK,desktop,1
5706,2023-05-19,USA,desktop,1
5707,2025-09-21,Canada,desktop,0
5708,2025-03-28,Canada,mobile,0
5709,2024-10-18,UK,desktop,1
5710,2021-11-13,Canada,desktop,0
5711,2025-01-10,UK,desktop,0
5712,2020-04-15,UK,desktop,0
5713,2020-02-25,India,desktop,0
5714,2023-08-03,India,mobile,0
5715,2021-01-02,Canada,mobile,1
5716,2024-09-25,USA,mobile,0
5717,2021-12-01,USA,desktop,0
5718,2020-02-21,UK,desktop,0
5719,2023-02-17,UK,mobile,0
5720,2022-03-09,India,mobile,0
5721,2025-06-30,USA,mobile,0
5722,2024-06-25,Canada,desktop,0
5723,2020-02-29,India,desktop,1
5724,2024-11-02,USA,desktop,0
5725,2023-11-22,India,desktop,0
5726,2025-08-01,USA,mobile,1
5727,2023-05-01,USA,mobile,0
5728,2023-11-23,USA,mobile,0
5729,2022-07-17,India,desktop,0
5730,2021-02-21,India,desktop,0
5731,2025-06-02,USA,desktop,0
5732,2023-03-23,India,mobile,0
5733,2020-11-11,India,mobile,1
5734,2020-02-05,USA,desktop,0
5735,2022-12-13,UK,mobile,0
5736,2021-06-01,Canada,desktop,0
5737,2023-02-21,UK,desktop,0
5738,2021-11-01,Canada,desktop,0
5739,2025-11-14,UK,desktop,0
5740,2025-08-29,USA,desktop,0
5741,2020-03-21,Canada,mobile,0
5742,2020-11-14,India,desktop,1
5743,2023-09-27,Canada,mobile,1
5744,2024-04-21,India,mobile,0
5745,2022-10-30,UK,mobile,0
5746,2021-07-11,USA,mobile,0
5747,2024-07-04,USA,mobile,0
5748,2023-11-15,India,mobile,0
5749,2024-11-26,Canada,desktop,0
5750,2024-08-29,India,desktop,0
5751,2023-08-23,Canada,desktop,0
5752,2024-02-20,India,desktop,0
5753,2020-08-09,Canada,mobile,0
5754,2024-08-13,UK,desktop,1
5755,2021-02-25,Canada,desktop,0
5756,2025-04-18,Canada,mobile,0
5757,2020-04-18,UK,mobile,1
5758,2021-08-14,USA,mobile,1
5759,2025-03-12,India,mobile,0
5760,2021-09-24,India,mobile,0
5761,2022-09-21,UK,desktop,0
5762,2020-07-14,USA,desktop,0
5763,2020-10-09,India,desktop,1
5764,2021-02-09,USA,mobile,0
5765,2021-05-31,USA,mobile,0
5766,2021-12-18,Canada,desktop,1
5767,2025-08-17,India,desktop,1
5768,2021-06-13,India,desktop,0
5769,2021-08-08,Canada,mobile,0
5770,2020-11-13,UK,desktop,0
5771,2024-12-10,Canada,desktop,0
5772,2024-02-27,UK,desktop,1
5773,2022-09-25,Canada,desktop,0
5774,2025-12-18,Canada,mobile,0
5775,2021-06-16,Canada,mobile,0
5776,2025-05-25,Canada,desktop,0
5777,2021-10-30,Canada,desktop,0
5778,2020-01-21,Canada,desktop,0
5779,2024-03-21,USA,mobile,0
5780,2023-09-18,Canada,desktop,0
5781,2024-08-28,USA,desktop,0
5782,2020-06-24,India,mobile,1
5783,2022-04-11,UK,desktop,0
5784,2021-11-09,USA,desktop,0
5785,2022-05-01,Canada,mobile,0
5786,2023-04-27,Canada,mobile,0
5787,2023-03-28,Canada,mobile,0
5788,2023-11-29,USA,mobile,0
5789,2023-05-18,USA,mobile,0
5790,2022-01-04,UK,mobile,0
5791,2020-02-22,UK,mobile,1
5792,2025-03-17,USA,mobile,1
5793,2022-11-19,UK,desktop,0
5794,2023-06-27,UK,mobile,0
5795,2021-05-23,Canada,desktop,1
5796,2025-01-07,USA,mobile,0
5797,2023-09-24,UK,desktop,1
5798,2020-04-27,UK,desktop,0
5799,2023-04-13,India,desktop,0
5800,2022-12-23,India,mobile,0
5801,2025-07-12,UK,desktop,0
5802,2023-03-15,India,mobile,0
5803,2020-06-15,USA,desktop,0
5804,2022-04-11,India,desktop,0
5805,2020-09-09,USA,desktop,0
5806,2022-06-25,India,desktop,0
5807,2022-05-08,India,desktop,0
5808,2025-10-10,UK,mobile,0
5809,2024-08-31,India,mobile,0
5810,2021-03-05,Canada,mobile,0
5811,2020-11-30,USA,desktop,0
5812,2023-07-01,USA,desktop,0
5813,2025-06-24,UK,desktop,0
5814,2021-10-29,UK,desktop,0
5815,2025-07-14,Canada,desktop,0
5816,2022-09-25,Canada,desktop,0
5817,2025-07-11,USA,mobile,0
5818,2025-03-08,India,desktop,0
5819,2021-10-09,USA,desktop,0
5820,2021-01-19,USA,mobile,0
5821,2023-12-08,UK,mobile,1
5822,2025-10-17,UK,mobile,0
5823,2022-02-13,India,mobile,0
5824,2022-12-15,India,desktop,0
5825,2025-11-13,USA,mobile,0
5826,2024-07-25,India,mobile,0
5827,2023-06-24,USA,desktop,0
5828,2020-07-24,Canada,desktop,0
5829,2021-05-05,India,desktop,0
5830,2025-05-22,UK,mobile,0
5831,2025-11-03,Canada,mobile,0
5832,2024-12-09,USA,mobile,1
5833,2021-03-18,UK,desktop,0
5834,2021-07-08,USA,desktop,0
5835,2020-06-17,UK,desktop,1
5836,2021-10-09,UK,desktop,0
5837,2020-10-25,USA,mobile,0
5838,2024-06-07,USA,desktop,0
5839,2023-10-24,USA,mobile,0
5840,2020-08-19,USA,mobile,0
5841,2025-08-14,UK,desktop,0
5842,2020-09-09,Canada,desktop,0
5843,2022-02-08,USA,mobile,0
5844,2022-10-28,Canada,mobile,0
5845,2021-04-04,USA,mobile,1
5846,2023-05-03,Canada,mobile,0
5847,2025-09-26,India,desktop,0
5848,2024-06-25,UK,mobile,0
5849,2025-10-03,USA,mobile,0
5850,2023-09-23,UK,mobile,0
5851,2020-07-17,USA,mobile,0
5852,2024-09-28,Canada,mobile,0
5853,2021-06-21,UK,desktop,1
5854,2022-09-20,Canada,mobile,0
5855,2023-04-10,USA,mobile,0
5856,2025-01-09,UK,mobile,0
5857,2025-05-16,USA,desktop,0
5858,2025-05-14,India,mobile,1
5859,2021-07-02,UK,desktop,0
5860,2025-06-21,Canada,desktop,0
5861,2025-11-24,Canada,mobile,1
5862,2025-06-25,USA,desktop,0
5863,2024-05-08,UK,desktop,1
5864,2025-02-07,USA,mobile,0
5865,2020-11-16,India,mobile,0
5866,2025-01-24,USA,mobile,0
5867,2020-10-18,India,desktop,0
5868,2020-10-13,USA,mobile,0
5869,2023-01-27,India,desktop,0
5870,2023-01-13,UK,desktop,0
5871,2025-08-15,Canada,desktop,0
5872,2025-10-23,India,desktop,0
5873,2023-10-24,USA,desktop,0
5874,2022-05-05,UK,desktop,1
5875,2021-10-16,USA,desktop,0
5876,2025-01-17,India,mobile,1
5877,2023-05-12,UK,desktop,0
5878,2025-03-16,USA,desktop,0
5879,2022-06-04,India,mobile,0
5880,2023-10-03,UK,mobile,0
5881,2024-08-25,UK,mobile,0
5882,2023-08-05,UK,desktop,0
5883,2023-02-24,India,desktop,0
5884,2022-12-29,UK,desktop,0
5885,2024-11-09,USA,desktop,0
5886,2022-07-18,India,desktop,0
5887,2024-05-10,India,desktop,0
5888,2024-02-16,USA,desktop,1
5889,2021-12-27,India,desktop,1
5890,2021-01-09,UK,desktop,0
5891,2021-05-16,UK,desktop,0
5892,2022-08-27,UK,desktop,0
5893,2024-12-25,UK,mobile,1
5894,2020-03-17,UK,mobile,0
5895,2024-06-30,India,mobile,1
5896,2020-11-04,UK,desktop,0
5897,2020-12-04,Canada,mobile,0
5898,2024-01-24,USA,mobile,1
5899,2020-08-26,Canada,mobile,0
5900,2021-03-15,USA,desktop,0
5901,2023-03-17,USA,mobile,0
5902,2021-08-28,Canada,desktop,0
5903,2020-02-28,USA,mobile,0
5904,2021-10-22,Canada,mobile,0
5905,2023-09-02,India,desktop,0
5906,2025-06-24,Canada,desktop,0
5907,2024-06-20,India,desktop,0
5908,2023-01-26,UK,desktop,1
5909,2020-10-03,USA,mobile,1
