session_id,user_id,session_start,traffic_source,device_type
26990,8694,2024-06-25T18:00:00Z,newsletter,desktop
26991,4702,2025-08-23T04:00:00Z,search,desktop
26992,9566,2024-08-16T00:00:00Z,social,desktop
26993,7758,2024-08-09T04:00:00Z,newsletter,desktop
26994,1230,2025-02-23T16:00:00Z,newsletter,mobile
26995,2534,2024-06-04T00:00:00Z,direct,desktop
26996,8386,2024-05-18T10:00:00Z,newsletter,desktop
26997,1276,2025-05-17T09:00:00Z,newsletter,desktop
26998,8828,2024-04-15T18:00:00Z,newsletter,desktop
26999,6439,2024-06-17T07:00:00Z,newsletter,mobile
27000,5239,2025-02-11T09:00:00Z,direct,mobile
27001,1079,2024-12-23T07:00:00Z,direct,mobile
27002,5758,2025-09-19T21:00:00Z,direct,desktop
27003,6738,2024-01-03T04:00:00Z,newsletter,mobile
27004,4101,2024-03-03T17:00:00Z,direct,mobile
27005,3526,2024-03-10T01:00:00Z,social,mobile
27006,4940,2025-07-18T11:00:00Z,newsletter,desktop
27007,3761,2024-11-14T01:00:00Z,newsletter,mobile
27008,8795,2025-04-02T07:00:00Z,direct,mobile
27009,7661,2025-11-12T20:00:00Z,newsletter,mobile
27010,1671,2024-11-10T04:00:00Z,direct,desktop
27011,5106,2025-06-02T13:00:00Z,search,mobile
27012,9096,2025-06-27T10:00:00Z,social,desktop
27013,98,2024-02-15T03:00:00Z,search,mobile
27014,7018,2024-04-10T21:00:00Z,social,mobile
27015,5101,2025-05-03T17:00:00Z,newsletter,desktop
27016,2567,2025-12-13T16:00:00Z,search,desktop
27017,1847,2024-03-21T18:00:00Z,newsletter,mobile
27018,3637,2024-03-14T04:00:00Z,newsletter,mobile
27019,3241,2025-04-08T13:00:00Z,newsletter,mobile
27020,2740,2024-09-16T10:00:00Z,search,mobile
27021,9171,2024-03-10T11:00:00Z,search,desktop
27022,5018,2025-04-01T22:00:00Z,newsletter,desktop
27023,3771,2024-02-05T05:00:00Z,search,desktop
27024,6644,2024-12-01T09:00:00Z,search,mobile
27025,1742,2025-04-02T13:00:00Z,social,mobile
27026,930,2024-11-21T21:00:00Z,social,desktop
27027,2239,2024-12-11T11:00:00Z,social,desktop
27028,7440,2025-06-22T13:00:00Z,direct,desktop
27029,4996,2024-09-26T14:00:00Z,social,mobile
27030,9120,2024-11-07T18:00:00Z,social,desktop
27031,8436,2025-03-19T13:00:00Z,search,desktop
27032,1513,2024-06-10T19:00:00Z,search,desktop
27033,3726,2024-01-29T02:00:00Z,search,mobile
27034,7857,2024-10-28T14:00:00Z,direct,desktop
27035,6255,2024-12-19T06:00:00Z,search,mobile
27036,6270,2025-11-28T21:00:00Z,direct,desktop
27037,2661,2024-06-25T16:00:00Z,direct,desktop
27038,2410,2024-10-29T18:00:00Z,newsletter,mobile
27039,7295,2024-06-03T05:00:00Z,search,mobile
27040,6404,2024-10-12T16:00:00Z,search,desktop
27041,2734,2024-02-24T05:00:00Z,direct,desktop
27042,7195,2025-11-05T06:00:00Z,social,desktop
27043,9132,2025-04-07T13:00:00Z,social,desktop
27044,2995,2025-09-27T09:00:00Z,search,desktop
27045,4651,2025-10-05T03:00:00Z,social,desktop
27046,7941,2024-03-24T19:00:00Z,newsletter,desktop
27047,36,2025-04-24T11:00:00Z,newsletter,desktop
27048,2423,2024-11-27T14:00:00Z,search,mobile
27049,4599,2025-06-04T02:00:00Z,direct,mobile
27050,4545,2024-01-18T03:00:00Z,direct,desktop
27051,9959,2025-09-23T03:00:00Z,search,desktop
27052,3961,2024-09-15T21:00:00Z,newsletter,mobile
27053,902,2024-03-17T11:00:00Z,direct,mobile
27054,5868,2024-01-05T07:00:00Z,newsletter,desktop
27055,8052,2024-08-22T08:00:00Z,newsletter,mobile
27056,5053,2025-12-18T13:00:00Z,social,desktop
27057,9429,2024-09-07T06:00:00Z,search,mobile
27058,8630,2024-02-16T14:00:00Z,direct,mobile
27059,1019,2025-12-08T05:00:00Z,direct,mobile
27060,7033,2025-01-25T09:00:00Z,social,mobile
27061,466,2024-09-22T23:00:00Z,social,mobile
27062,9387,2024-09-19T09:00:00Z,newsletter,mobile
27063,9929,2024-05-18T13:00:00Z,newsletter,desktop
27064,2761,2024-06-30T01:00:00Z,direct,mobile
27065,8885,2025-10-01T14:00:00Z,newsletter,desktop
27066,8244,2025-03-10T15:00:00Z,direct,desktop
27067,2464,2025-06-13T15:00:00Z,social,desktop
27068,9085,2025-04-05T10:00:00Z,search,desktop
27069,3761,2024-05-27T14:00:00Z,direct,mobile
27070,6456,2024-08-30T18:00:00Z,newsletter,desktop
27071,5154,2025-06-07T03:00:00Z,direct,mobile
27072,5221,2024-06-10T17:00:00Z,direct,mobile
27073,707,2024-01-05T16:00:00Z,social,mobile
27074,4485,2025-08-20T19:00:00Z,direct,desktop
27075,7525,2025-12-07T01:00:00Z,search,desktop
27076,9002,2025-01-13T19:00:00Z,direct,mobile
27077,1582,2024-08-30T17:00:00Z,direct,mobile
27078,8765,2024-11-03T20:00:00Z,social,mobile
27079,7261,2024-01-11T06:00:00Z,search,desktop
27080,147,2025-12-16T14:00:00Z,social,mobile
27081,738,2024-04-09T14:00:00Z,search,mobile
27082,5966,2025-01-20T14:00:00Z,social,mobile
27083,6420,2024-09-29T06:00:00Z,newsletter,desktop
27084,2983,2025-04-16T18:00:00Z,newsletter,desktop
27085,1800,2025-01-17T21:00:00Z,social,desktop
27086,4404,2025-09-18T22:00:00Z,direct,mobile
27087,1037,2025-01-18T15:00:00Z,direct,desktop
27088,2170,2024-08-29T00:00:00Z,social,desktop
27089,8212,2025-07-11T19:00:00Z,social,mobile
27090,3537,2024-05-03T07:00:00Z,search,mobile
27091,2134,2025-07-11T16:00:00Z,search,mobile
27092,1062,2024-11-16T21:00:00Z,newsletter,desktop
27093,7126,2024-10-02T07:00:00Z,social,mobile
27094,7417,2025-07-15T15:00:00Z,social,desktop
27095,5763,2025-08-13T21:00:00Z,direct,desktop
27096,3276,2024-07-22T20:00:00Z,direct,desktop
27097,7761,2025-11-05T13:00:00Z,search,desktop
27098,2995,2024-04-11T01:00:00Z,newsletter,mobile
27099,2801,2025-06-01T18:00:00Z,social,desktop
27100,7415,2024-11-18T22:00:00Z,newsletter,desktop
27101,7315,2025-03-31T01:00:00Z,direct,desktop
27102,2477,2025-06-09T17:00:00Z,newsletter,mobile
27103,7702,2025-02-08T19:00:00Z,search,desktop
27104,1997,2025-08-20T14:00:00Z,direct,mobile
27105,6786,2025-05-22T19:00:00Z,newsletter,mobile
27106,4978,2024-08-04T15:00:00Z,search,desktop
27107,7107,2024-01-16T09:00:00Z,social,desktop
27108,5188,2024-05-03T17:00:00Z,social,mobile
27109,1005,2025-08-12T05:00:00Z,search,mobile
27110,7210,2025-01-22T00:00:00Z,newsletter,desktop
27111,2725,2024-01-31T02:00:00Z,search,mobile
27112,9,2025-06-03T23:00:00Z,search,mobile
27113,7154,2024-02-20T21:00:00Z,newsletter,desktop
27114,507,2025-04-22T22:00:00Z,newsletter,desktop
27115,5524,2025-11-30T02:00:00Z,search,desktop
27116,1365,2025-06-17T07:00:00Z,newsletter,desktop
27117,8930,2025-03-08T06:00:00Z,newsletter,desktop
27118,5230,2025-09-17T04:00:00Z,direct,desktop
27119,5088,2024-11-29T06:00:00Z,newsletter,mobile
27120,3523,2025-11-10T09:00:00Z,social,mobile
27121,2081,2025-03-27T11:00:00Z,social,mobile
27122,5102,2024-11-28T07:00:00Z,social,mobile
27123,8605,2024-05-04T11:00:00Z,newsletter,mobile
27124,7892,2024-04-12T17:00:00Z,social,mobile
27125,7947,2024-10-19T12:00:00Z,search,mobile
27126,3386,2025-12-20T16:00:00Z,direct,desktop
27127,2207,2024-11-08T17:00:00Z,direct,mobile
27128,5583,2025-08-19T23:00:00Z,social,desktop
27129,7993,2025-10-21T15:00:00Z,newsletter,mobile
27130,1705,2024-06-08T07:00:00Z,search,desktop
27131,7950,2024-04-26T16:00:00Z,search,mobile
27132,4015,2024-05-16T05:00:00Z,newsletter,mobile
27133,2310,2025-11-06T23:00:00Z,search,mobile
27134,3503,2025-10-06T21:00:00Z,direct,desktop
27135,248,2024-01-08T22:00:00Z,newsletter,desktop
27136,9913,2024-09-19T08:00:00Z,direct,mobile
27137,3598,2025-08-01T14:00:00Z,social,mobile
27138,7851,2024-09-13T15:00:00Z,newsletter,desktop
27139,2667,2025-11-29T02:00:00Z,newsletter,mobile
27140,6846,2025-07-21T22:00:00Z,search,mobile
27141,5111,2025-10-13T02:00:00Z,search,desktop
27142,2322,2024-04-11T11:00:00Z,search,desktop
27143,5822,2024-02-03T19:00:00Z,newsletter,mobile
27144,6101,2024-03-06T09:00:00Z,search,desktop
27145,7680,2025-05-03T08:00:00Z,direct,desktop
27146,2667,2025-12-26T11:00:00Z,newsletter,desktop
27147,7808,2024-02-14T14:00:00Z,direct,mobile
27148,3787,2024-11-19T00:00:00Z,social,mobile
27149,5047,2025-03-11T19:00:00Z,social,mobile
27150,726,2024-09-18T02:00:00Z,newsletter,desktop
27151,9914,2025-08-22T00:00:00Z,newsletter,desktop
27152,246,2025-02-14T20:00:00Z,newsletter,desktop
27153,1165,2025-10-15T18:00:00Z,search,desktop
27154,4352,2025-04-24T20:00:00Z,social,desktop
27155,9844,2024-03-11T13:00:00Z,newsletter,desktop
27156,5103,2024-12-16T07:00:00Z,direct,mobile
27157,1068,2024-11-29T04:00:00Z,social,desktop
27158,521,2025-12-25T08:00:00Z,direct,desktop
27159,8274,2024-01-28T04:00:00Z,newsletter,desktop
27160,5305,2024-10-30T20:00:00Z,newsletter,desktop
27161,3222,2025-02-05T09:00:00Z,search,desktop
27162,9536,2025-11-20T16:00:00Z,social,desktop
27163,1407,2024-12-28T03:00:00Z,social,mobile
27164,9626,2024-09-06T04:00:00Z,newsletter,desktop
27165,4016,2024-09-30T21:00:00Z,search,mobile
27166,5521,2025-04-22T07:00:00Z,search,desktop
27167,4326,2025-04-01T19:00:00Z,search,mobile
27168,9710,2025-10-21T11:00:00Z,newsletter,mobile
27169,4422,2025-11-09T22:00:00Z,direct,mobile
27170,3736,2025-11-17T03:00:00Z,direct,mobile
27171,8949,2024-02-20T19:00:00Z,social,mobile
27172,2943,2025-05-02T17:00:00Z,direct,desktop
27173,5298,2024-11-18T10:00:00Z,direct,desktop
27174,9868,2025-09-30T11:00:00Z,social,desktop
27175,3703,2024-05-13T13:00:00Z,newsletter,mobile
27176,1346,2024-06-17T17:00:00Z,newsletter,mobile
27177,1083,2025-01-29T19:00:00Z,search,mobile
27178,1656,2024-11-26T23:00:00Z,direct,desktop
27179,5265,2024-10-25T18:00:00Z,newsletter,mobile
27180,133,2024-11-23T09:00:00Z,direct,mobile
27181,5091,2025-02-23T20:00:00Z,direct,mobile
27182,8205,2024-02-09T06:00:00Z,search,desktop
27183,8270,2025-02-02T08:00:00Z,newsletter,desktop
27184,8574,2024-03-29T11:00:00Z,newsletter,mobile
27185,6006,2025-11-19T19:00:00Z,direct,desktop
27186,3260,2025-08-16T19:00:00Z,social,desktop
27187,2048,2024-07-13T15:00:00Z,newsletter,desktop
27188,3805,2025-03-16T08:00:00Z,newsletter,mobile
27189,2348,2024-04-18T04:00:00Z,search,mobile
27190,4071,2025-01-24T07:00:00Z,social,desktop
27191,179,2024-03-15T22:00:00Z,social,desktop
27192,4410,2025-08-27T11:00:00Z,social,mobile
27193,7570,2024-08-26T20:00:00Z,social,mobile
27194,3573,2025-10-11T17:00:00Z,social,mobile
27195,2653,2025-08-30T23:00:00Z,search,mobile
27196,3964,2024-04-07T01:00:00Z,search,mobile
27197,2642,2024-01-02T12:00:00Z,search,desktop
27198,1956,2024-11-06T17:00:00Z,newsletter,mobile
27199,4175,2025-09-11T23:00:00Z,newsletter,mobile
27200,8030,2024-04-19T22:00:00Z,search,mobile
27201,7941,2025-08-09T05:00:00Z,social,desktop
27202,7778,2024-12-26T13:00:00Z,social,desktop
27203,1682,2024-01-31T06:00:00Z,social,mobile
27204,279,2025-05-25T22:00:00Z,social,mobile
27205,5972,2025-02-23T09:00:00Z,direct,mobile
27206,3506,2024-01-27T02:00:00Z,newsletter,mobile
27207,5904,2025-06-13T23:00:00Z,social,mobile
27208,6886,2025-12-01T16:00:00Z,newsletter,mobile
27209,9067,2024-12-28T09:00:00Z,direct,desktop
27210,1353,2025-10-28T11:00:00Z,direct,desktop
27211,2860,2025-03-24T03:00:00Z,newsletter,desktop
27212,6338,2025-11-18T13:00:00Z,social,mobile
27213,8778,2025-01-12T00:00:00Z,search,mobile
27214,1203,2024-12-19T16:00:00Z,direct,mobile
27215,6001,2025-12-17T11:00:00Z,newsletter,mobile
27216,4169,2024-08-20T13:00:00Z,social,desktop
27217,1978,2024-11-02T14:00:00Z,search,mobile
27218,4041,2024-12-14T08:00:00Z,newsletter,desktop
27219,5020,2024-02-09T23:00:00Z,search,desktop
27220,5939,2024-08-29T23:00:00Z,direct,mobile
27221,500,2025-04-04T19:00:00Z,social,mobile
27222,6999,2024-04-23T10:00:00Z,social,desktop
27223,6430,2025-10-20T14:00:00Z,social,desktop
27224,6860,2025-09-26T05:00:00Z,search,desktop
27225,5188,2025-08-18T07:00:00Z,direct,mobile
27226,3711,2025-08-30T13:00:00Z,newsletter,mobile
27227,7303,2025-02-16T17:00:00Z,social,mobile
27228,9079,2024-10-04T17:00:00Z,search,mobile
27229,4217,2024-01-29T15:00:00Z,search,mobile
27230,6261,2025-05-07T22:00:00Z,direct,desktop
27231,9660,2025-07-02T17:00:00Z,direct,desktop
27232,2253,2025-11-27T10:00:00Z,search,mobile
27233,3437,2024-04-14T02:00:00Z,social,mobile
27234,5196,2025-04-27T09:00:00Z,social,desktop
27235,7887,2024-09-08T23:00:00Z,direct,mobile
27236,2938,2025-06-03T11:00:00Z,search,mobile
27237,158,2025-06-30T01:00:00Z,direct,mobile
27238,793,2025-12-20T10:00:00Z,direct,mobile
27239,6045,2024-08-31T19:00:00Z,newsletter,mobile
27240,2413,2025-08-13T22:00:00Z,search,mobile
27241,3457,2024-10-20T00:00:00Z,search,desktop
27242,576,2024-09-02T17:00:00Z,direct,desktop
27243,8893,2025-05-01T05:00:00Z,social,mobile
27244,7900,2024-06-26T09:00:00Z,newsletter,mobile
27245,3973,2025-06-03T16:00:00Z,search,desktop
27246,8236,2025-09-13T05:00:00Z,newsletter,desktop
27247,4733,2024-12-03T01:00:00Z,direct,desktop
27248,3037,2024-04-09T17:00:00Z,social,desktop
27249,7057,2025-02-19T07:00:00Z,direct,mobile
27250,9185,2025-09-21T03:00:00Z,search,mobile
27251,2945,2024-11-18T12:00:00Z,search,mobile
27252,525,2025-03-23T03:00:00Z,newsletter,mobile
27253,4262,2024-02-13T21:00:00Z,search,mobile
27254,5857,2024-07-30T04:00:00Z,direct,mobile
27255,6838,2024-12-06T13:00:00Z,social,mobile
27256,8272,2024-01-06T16:00:00Z,social,mobile
27257,5586,2025-06-05T18:00:00Z,social,mobile
27258,6747,2025-02-04T12:00:00Z,search,desktop
27259,6293,2024-10-11T13:00:00Z,direct,desktop
27260,3043,2025-09-09T20:00:00Z,newsletter,desktop
27261,8498,2025-04-20T19:00:00Z,direct,mobile
27262,1960,2025-01-20T11:00:00Z,newsletter,desktop
27263,6054,2025-12-10T15:00:00Z,search,desktop
27264,2002,2025-06-18T00:00:00Z,social,desktop
27265,6209,2025-06-05T04:00:00Z,social,desktop
27266,8559,2024-12-17T19:00:00Z,search,mobile
27267,9831,2025-11-20T08:00:00Z,newsletter,desktop
27268,7598,2024-03-14T11:00:00Z,search,mobile
27269,4760,2025-11-04T03:00:00Z,search,mobile
27270,7205,2024-02-15T17:00:00Z,search,desktop
27271,1646,2024-04-14T02:00:00Z,newsletter,mobile
27272,4809,2025-11-21T19:00:00Z,newsletter,mobile
27273,3367,2025-07-03T06:00:00Z,social,desktop
27274,4182,2024-06-06T08:00:00Z,social,mobile
27275,8533,2025-08-15T01:00:00Z,social,mobile
27276,2767,2024-01-13T17:00:00Z,direct,desktop
27277,3345,2025-07-12T00:00:00Z,social,mobile
27278,2335,2025-10-23T23:00:00Z,social,desktop
27279,7947,2024-10-24T08:00:00Z,direct,mobile
27280,6470,2024-07-09T18:00:00Z,social,mobile
27281,6838,2024-02-09T23:00:00Z,direct,mobile
27282,2503,2025-11-28T20:00:00Z,search,mobile
27283,460,2024-05-14T06:00:00Z,direct,mobile
27284,100,2025-09-02T12:00:00Z,direct,mobile
27285,2814,2024-01-08T23:00:00Z,social,desktop
27286,1568,2025-10-11T05:00:00Z,newsletter,desktop
27287,6945,2024-12-05T15:00:00Z,social,mobile
27288,5131,2025-04-20T22:00:00Z,search,desktop
27289,9074,2025-05-31T20:00:00Z,direct,desktop
27290,8899,2025-05-22T07:00:00Z,direct,mobile
27291,6974,2024-12-09T05:00:00Z,newsletter,desktop
27292,7650,2024-06-03T06:00:00Z,search,desktop
27293,5151,2025-02-24T15:00:00Z,search,mobile
27294,5980,2025-05-03T19:00:00Z,newsletter,desktop
27295,7523,2024-05-09T13:00:00Z,direct,mobile
27296,8103,2025-04-09T15:00:00Z,social,mobile
27297,9413,2025-06-16T09:00:00Z,social,mobile
27298,752,2024-03-18T02:00:00Z,direct,desktop
27299,3288,2025-04-22T23:00:00Z,search,desktop
27300,7726,2025-09-11T22:00:00Z,social,mobile
27301,164,2024-07-31T11:00:00Z,direct,desktop
27302,9258,2025-12-10T09:00:00Z,search,desktop
27303,8138,2025-11-13T21:00:00Z,newsletter,mobile
27304,6048,2025-01-01T05:00:00Z,search,mobile
27305,9299,2025-12-21T13:00:00Z,direct,mobile
27306,1102,2024-09-12T10:00:00Z,social,mobile
27307,6635,2024-10-22T15:00:00Z,direct,desktop
27308,3285,2025-11-18T16:00:00Z,social,mobile
27309,3816,2024-02-08T12:00:00Z,social,desktop
27310,32,2025-05-28T17:00:00Z,newsletter,mobile
27311,7439,2025-03-25T00:00:00Z,search,desktop
27312,4509,2025-07-13T08:00:00Z,search,mobile
27313,2749,2025-03-29T18:00:00Z,direct,mobile
27314,7945,2024-12-21T12:00:00Z,direct,mobile
27315,7860,2025-10-01T18:00:00Z,direct,mobile
27316,8034,2024-07-05T16:00:00Z,search,mobile
27317,6950,2024-09-09T08:00:00Z,newsletter,desktop
27318,57,2025-06-03T18:00:00Z,social,desktop
27319,416,2024-03-03T19:00:00Z,direct,desktop
27320,7936,2024-06-18T16:00:00Z,social,mobile
27321,2150,2025-11-25T05:00:00Z,social,desktop
27322,4270,2024-11-09T19:00:00Z,newsletter,mobile
27323,2259,2024-06-19T20:00:00Z,newsletter,desktop
27324,5366,2024-08-25T00:00:00Z,direct,mobile
27325,1583,2025-03-18T08:00:00Z,search,desktop
27326,981,2025-12-02T16:00:00Z,search,desktop
27327,6975,2024-01-27T13:00:00Z,direct,mobile
27328,9809,2025-07-24T23:00:00Z,newsletter,mobile
27329,1151,2025-12-01T18:00:00Z,social,desktop
27330,8083,2025-04-29T07:00:00Z,social,desktop
27331,7832,2024-08-31T18:00:00Z,direct,desktop
27332,9261,2024-10-19T19:00:00Z,newsletter,desktop
27333,2437,2025-06-15T13:00:00Z,search,desktop
27334,9974,2025-09-24T07:00:00Z,newsletter,mobile
27335,276,2024-05-25T15:00:00Z,search,mobile
27336,3854,2025-11-08T19:00:00Z,social,desktop
27337,3043,2025-06-26T20:00:00Z,social,desktop
27338,7338,2025-06-08T10:00:00Z,search,mobile
27339,986,2024-02-18T05:00:00Z,social,desktop
27340,6562,2025-02-22T07:00:00Z,search,mobile
27341,4289,2025-10-28T01:00:00Z,search,desktop
27342,8487,2025-02-02T20:00:00Z,search,mobile
27343,4914,2025-02-06T11:00:00Z,search,desktop
27344,8589,2024-09-28T17:00:00Z,search,mobile
27345,6040,2024-08-08T11:00:00Z,direct,mobile
27346,1743,2025-11-23T23:00:00Z,newsletter,desktop
27347,7225,2024-08-27T09:00:00Z,direct,desktop
27348,8194,2025-09-01T21:00:00Z,search,desktop
27349,8862,2025-10-06T22:00:00Z,social,desktop
27350,2571,2024-01-25T16:00:00Z,direct,mobile
27351,8526,2025-07-04T18:00:00Z,newsletter,mobile
27352,8584,2025-12-10T01:00:00Z,search,desktop
27353,696,2025-02-21T12:00:00Z,social,mobile
27354,598,2024-08-01T15:00:00Z,direct,desktop
27355,9251,2024-06-15T19:00:00Z,social,desktop
27356,9146,2024-09-30T11:00:00Z,direct,mobile
27357,9243,2024-07-24T20:00:00Z,newsletter,mobile
27358,9380,2025-08-04T12:00:00Z,social,desktop
27359,2141,2025-12-27T19:00:00Z,search,desktop
27360,7412,2024-03-15T15:00:00Z,newsletter,mobile
27361,8409,2024-01-28T15:00:00Z,social,desktop
27362,1104,2025-12-09T14:00:00Z,search,desktop
27363,8405,2024-07-19T13:00:00Z,newsletter,desktop
27364,4112,2024-11-18T01:00:00Z,newsletter,mobile
27365,5966,2025-10-01T00:00:00Z,search,desktop
27366,2290,2024-11-17T20:00:00Z,direct,mobile
27367,2783,2025-02-13T20:00:00Z,direct,mobile
27368,2622,2024-08-25T18:00:00Z,search,desktop
27369,601,2024-12-03T00:00:00Z,search,mobile
27370,6866,2025-05-02T05:00:00Z,newsletter,desktop
27371,4868,2025-07-05T14:00:00Z,newsletter,desktop
27372,3041,2024-06-21T16:00:00Z,search,mobile
27373,509,2025-10-19T04:00:00Z,social,desktop
27374,7298,2024-07-09T02:00:00Z,newsletter,mobile
27375,3099,2025-09-30T16:00:00Z,direct,mobile
27376,8578,2024-11-27T23:00:00Z,social,desktop
27377,4776,2025-04-23T08:00:00Z,search,mobile
27378,7277,2025-03-13T06:00:00Z,social,desktop
27379,75,2025-11-17T12:00:00Z,search,mobile
27380,39,2025-06-08T03:00:00Z,search,desktop
27381,8663,2025-12-20T06:00:00Z,direct,desktop
27382,543,2025-04-26T09:00:00Z,direct,desktop
27383,43,2024-03-24T12:00:00Z,direct,mobile
27384,4410,2025-09-02T14:00:00Z,newsletter,mobile
27385,7261,2025-03-31T19:00:00Z,direct,desktop
27386,4676,2024-11-02T15:00:00Z,search,desktop
27387,9316,2025-02-23T04:00:00Z,direct,mobile
27388,6215,2024-10-31T04:00:00Z,newsletter,desktop
27389,4309,2025-06-04T04:00:00Z,social,mobile
27390,5977,2025-02-22T13:00:00Z,newsletter,mobile
27391,9750,2024-11-18T11:00:00Z,direct,desktop
27392,8843,2025-03-16T21:00:00Z,direct,mobile
27393,1337,2024-08-07T13:00:00Z,search,mobile
27394,4318,2024-03-20T21:00:00Z,direct,mobile
27395,3997,2025-01-20T21:00:00Z,direct,mobile
27396,1388,2025-09-06T12:00:00Z,direct,mobile
27397,152,2024-06-26T06:00:00Z,search,desktop
27398,8170,2024-07-03T14:00:00Z,social,desktop
27399,8657,2025-03-26T06:00:00Z,search,mobile
27400,4690,2024-08-21T09:00:00Z,search,desktop
27401,4320,2025-09-18T09:00:00Z,search,desktop
27402,4823,2025-11-07T03:00:00Z,newsletter,desktop
27403,6821,2024-12-21T03:00:00Z,social,desktop
27404,2127,2024-01-25T02:00:00Z,social,desktop
27405,1765,2024-08-13T17:00:00Z,search,mobile
27406,7283,2025-02-22T11:00:00Z,direct,desktop
27407,4154,2025-01-09T15:00:00Z,newsletter,mobile
27408,5812,2025-04-05T01:00:00Z,newsletter,mobile
27409,6999,2024-07-19T11:00:00Z,social,desktop
27410,5334,2024-11-23T01:00:00Z,direct,desktop
27411,130,2025-11-18T15:00:00Z,newsletter,mobile
27412,3613,2024-11-17T11:00:00Z,search,desktop
27413,9167,2025-11-20T23:00:00Z,search,mobile
27414,8769,2025-03-12T16:00:00Z,newsletter,desktop
27415,4684,2024-06-02T00:00:00Z,direct,desktop
27416,4141,2024-08-13T18:00:00Z,social,desktop
27417,9425,2025-09-06T13:00:00Z,social,desktop
27418,1921,2025-06-14T10:00:00Z,social,mobile
27419,8555,2024-09-06T16:00:00Z,social,mobile
27420,2928,2025-05-10T22:00:00Z,direct,mobile
27421,1578,2024-01-03T17:00:00Z,social,mobile
27422,6835,2024-10-08T08:00:00Z,newsletter,mobile
27423,3537,2025-07-17T21:00:00Z,social,mobile
27424,2697,2025-09-29T17:00:00Z,direct,desktop
27425,8485,2025-05-08T19:00:00Z,social,mobile
27426,3221,2024-01-22T16:00:00Z,search,desktop
27427,7236,2024-04-09T10:00:00Z,direct,mobile
27428,2707,2024-05-27T23:00:00Z,direct,desktop
27429,5653,2025-08-28T18:00:00Z,social,mobile
27430,4512,2025-10-03T07:00:00Z,direct,mobile
27431,2515,2025-03-21T07:00:00Z,social,mobile
27432,366,2025-05-24T20:00:00Z,social,mobile
27433,2447,2025-03-20T06:00:00Z,social,desktop
27434,8605,2024-05-08T21:00:00Z,direct,desktop
27435,8111,2025-08-06T22:00:00Z,search,mobile
27436,1567,2025-09-20T08:00:00Z,search,desktop
27437,5674,2024-11-12T00:00:00Z,direct,desktop
27438,8270,2025-10-14T01:00:00Z,search,desktop
27439,3366,2024-01-15T15:00:00Z,search,desktop
27440,1570,2025-03-16T18:00:00Z,search,desktop
27441,9230,2025-12-01T03:00:00Z,newsletter,mobile
27442,8907,2025-11-12T08:00:00Z,search,desktop
27443,6858,2024-07-04T14:00:00Z,newsletter,mobile
27444,5758,2024-07-09T16:00:00Z,social,desktop
27445,3493,2024-10-13T10:00:00Z,search,mobile
27446,6036,2024-07-05T18:00:00Z,social,desktop
27447,359,2025-06-30T23:00:00Z,social,mobile
27448,2274,2025-12-31T19:00:00Z,newsletter,desktop
27449,9776,2024-01-21T03:00:00Z,direct,mobile
27450,8507,2024-06-06T13:00:00Z,search,mobile
27451,2986,2025-08-17T18:00:00Z,social,desktop
27452,7705,2025-04-21T02:00:00Z,social,mobile
27453,1739,2025-11-27T23:00:00Z,search,mobile
27454,1805,2025-02-19T14:00:00Z,social,mobile
27455,8472,2024-09-18T12:00:00Z,newsletter,desktop
27456,3745,2025-06-02T22:00:00Z,social,mobile
27457,7987,2024-11-26T05:00:00Z,social,desktop
27458,773,2024-08-04T09:00:00Z,direct,desktop
27459,6312,2024-01-06T15:00:00Z,search,mobile
27460,8131,2025-03-16T15:00:00Z,newsletter,mobile
27461,2597,2025-12-15T17:00:00Z,social,desktop
27462,7680,2025-07-21T15:00:00Z,direct,mobile
27463,8001,2025-05-04T08:00:00Z,newsletter,mobile
27464,6595,2024-05-20T08:00:00Z,newsletter,mobile
27465,7943,2024-03-03T16:00:00Z,direct,desktop
27466,597,2025-07-31T15:00:00Z,direct,mobile
27467,2049,2025-02-20T07:00:00Z,direct,mobile
27468,9296,2025-12-16T04:00:00Z,search,desktop
27469,9301,2024-07-23T20:00:00Z,search,desktop
27470,6058,2024-08-09T13:00:00Z,newsletter,desktop
27471,2014,2024-09-19T09:00:00Z,social,desktop
27472,3562,2025-01-14T17:00:00Z,social,desktop
27473,2681,2024-03-05T20:00:00Z,direct,desktop
27474,9512,2024-05-19T17:00:00Z,social,desktop
27475,5662,2024-11-02T19:00:00Z,direct,desktop
27476,7939,2025-10-05T15:00:00Z,search,desktop
27477,6759,2024-11-26T13:00:00Z,direct,desktop
27478,5254,2025-10-21T17:00:00Z,newsletter,desktop
27479,6342,2024-04-01T04:00:00Z,social,mobile
27480,1082,2025-10-29T18:00:00Z,newsletter,desktop
27481,1323,2024-12-19T10:00:00Z,search,mobile
27482,7501,2024-06-03T05:00:00Z,social,desktop
27483,3810,2025-10-05T21:00:00Z,newsletter,mobile
27484,1824,2025-01-11T03:00:00Z,direct,desktop
27485,1698,2025-09-23T09:00:00Z,social,mobile
27486,7857,2025-03-16T06:00:00Z,direct,mobile
27487,7330,2025-08-06T13:00:00Z,direct,desktop
27488,4580,2024-06-05T05:00:00Z,social,desktop
27489,9053,2025-12-09T21:00:00Z,newsletter,desktop
27490,319,2024-01-29T06:00:00Z,social,mobile
